city,state,country,lat,lng
Sioux Center,IA,usa,43.0797991,-96.1756935
Sioux City (IA)/Sioux Falls (SD) (between; on I 29),IA,usa,43.5460223,-96.731265
Sioux City/Omaha (between),IA,usa,42.5052365,-96.4154711
Sioux city,IA,usa,42.4963416,-96.4049408
Smithland,IA,usa,42.229157,-95.9308434
South of waterloo iowa,IA,usa,42.492786,-92.3425775
St. Ansgar,IA,usa,43.3784811,-92.9203887
Stacyville,IA,usa,43.4389912,-92.7822974
Stanhope,IA,usa,42.2888698,-93.7960607
Stanton,IA,usa,40.9777689,-95.1016534
Steamboat Rock,IA,usa,42.4055374,-93.0724235
Stratford,IA,usa,42.2713655,-93.9271721
Struble,IA,usa,42.8952663,-96.1953
Stuart,IA,usa,41.5034243,-94.3183715
Sumner,IA,usa,42.8474801,-92.0915633
Sutherland,IA,usa,42.9741434,-95.4975058
Swaledale,IA,usa,42.9771521,-93.314887
Tabor,IA,usa,40.8983329,-95.6713891
Toledo,IA,usa,41.9972134,-92.5835266
Trenton,IA,usa,41.0616912,-91.637386
Underwood,IA,usa,41.3869388,-95.676674
Unknown,IA,usa,41.8780025,-93.097702
Van Horne,IA,usa,42.0086088,-92.091016
Various counties,IA,usa,41.8780025,-93.097702
Victor,IA,usa,41.7316675,-92.2979615
Wall Lake,IA,usa,42.2710952,-95.093047
Wallingford,IA,usa,43.3198193,-94.794901
Wallingford (south of),IA,usa,43.3198193,-94.794901
Walnut,IA,usa,41.4774899,-95.2219405
Wapello,IA,usa,41.1814193,-91.1854273
Washington (west of),IA,usa,41.3014077,-91.6916417
Water,IA,usa,41.8780025,-93.097702
Waterloo (north of),IA,usa,42.492786,-92.3425775
Waterloo (south of),IA,usa,42.492786,-92.3425775
Waukee/Clive,IA,usa,41.6060873,-93.77236
Waukon,IA,usa,43.2694208,-91.475695
Waukon (15 miles SE of),IA,usa,43.2694208,-91.475695
Webster city,IA,usa,42.4694321,-93.8159149
West Union,IA,usa,42.9627564,-91.8082167
Westfield,IA,usa,42.7562147,-96.6039438
Boise,ID,usa,43.6150186,-116.2023137
Nampa,ID,usa,43.5788175,-116.55978
Meridian,ID,usa,43.6121087,-116.3915131
Twin Falls,ID,usa,42.5558381,-114.4700518
Idaho Falls,ID,usa,43.4926607,-112.0407584
Coeur d'Alene,ID,usa,47.6734632,-116.7812225
Pocatello,ID,usa,42.8621042,-112.4506191
Sandpoint,ID,usa,48.276577,-116.553465
Caldwell,ID,usa,43.6629384,-116.6873596
Post Falls,ID,usa,47.7179578,-116.9515856
Kuna,ID,usa,43.4918307,-116.4201223
Hayden,ID,usa,47.7660161,-116.7865815
Mountain Home,ID,usa,43.1329504,-115.6911975
Lewiston,ID,usa,46.4004089,-117.0011889
Moscow,ID,usa,46.7323875,-117.0001651
Eagle,ID,usa,43.6954424,-116.3540138
Emmett,ID,usa,43.8734978,-116.4993012
Jerome,ID,usa,42.7240732,-114.5186534
Rathdrum,ID,usa,47.8124031,-116.8965857
Rexburg,ID,usa,43.8231096,-111.7924237
Weiser,ID,usa,44.2509976,-116.9693327
Blackfoot,ID,usa,43.1904709,-112.3449773
Garden City,ID,usa,43.6221108,-116.2381744
Hailey,ID,usa,43.5196288,-114.3153245
Middleton,ID,usa,43.7068281,-116.6201357
Star,ID,usa,43.6921071,-116.4934631
Buhl,ID,usa,42.5990714,-114.7594946
Burley,ID,usa,42.5357428,-113.7927948
Payette,ID,usa,44.0782195,-116.9337711
Ammon,ID,usa,43.4696366,-111.9666355
McCall,ID,usa,44.906183,-116.1171311
Grangeville,ID,usa,45.926552,-116.1223654
Bonners Ferry,ID,usa,48.6913257,-116.3163092
Challis,ID,usa,44.5046445,-114.2317308
Eden,ID,usa,42.6057451,-114.2108634
Kamiah,ID,usa,46.2271182,-116.0293071
Ketchum,ID,usa,43.6807402,-114.3636619
Plummer,ID,usa,47.3351803,-116.8885094
Rigby,ID,usa,43.6724119,-111.9149681
Wendell,ID,usa,42.7757368,-114.7042168
Arco,ID,usa,43.6365693,-113.3002844
Donnelly,ID,usa,44.7308461,-116.0772125
Filer,ID,usa,42.570186,-114.6078214
Fruitland,ID,usa,44.0076639,-116.9165461
Hagerman,ID,usa,42.8121244,-114.898669
Lava Hot Springs,ID,usa,42.6193625,-112.0110712
Marsing,ID,usa,43.5454359,-116.8131958
Mountain Home AFB,ID,usa,43.0444129,-115.8619784
Riggins,ID,usa,45.4221105,-116.315411
Spirit Lake,ID,usa,47.9662924,-116.8685314
Victor,ID,usa,43.6026174,-111.1113155
White Bird,ID,usa,45.7615508,-116.3006974
Worley,ID,usa,47.400736,-116.9171246
American Falls,ID,usa,42.7860226,-112.8544377
Athol,ID,usa,47.9479601,-116.7079745
Bellevue,ID,usa,43.4635179,-114.2605998
Cambridge,ID,usa,44.5726619,-116.6759919
Cascade,ID,usa,44.5162821,-116.0417983
Chubbuck,ID,usa,42.9207477,-112.4660912
Dalton Gardens,ID,usa,47.7296276,-116.7701906
Firth,ID,usa,43.3051934,-112.1830288
Glenns Ferry,ID,usa,42.9548989,-115.3009037
Heyburn,ID,usa,42.5585201,-113.7639048
Hope,ID,usa,48.2477073,-116.3071233
Idaho City,ID,usa,43.8285046,-115.8345537
Idaho falls,ID,usa,43.4926607,-112.0407584
Melba,ID,usa,43.3754405,-116.5290116
Montpelier,ID,usa,42.3221498,-111.2977044
Priest Lake,ID,usa,48.5879853,-116.8668585
Ririe,ID,usa,43.6318575,-111.773575
Shelley,ID,usa,43.3813038,-112.1233056
St. Maries,ID,usa,47.3143541,-116.5626675
Stanley,ID,usa,44.2155392,-114.9351998
Troy,ID,usa,46.7368359,-116.7696025
Ashton,ID,usa,44.0715807,-111.4482884
BOISE,ID,usa,43.6150186,-116.2023137
Bruneau,ID,usa,42.8819727,-115.7989463
Clayton,ID,usa,44.2592165,-114.4011538
Couer d'Alene,ID,usa,47.6734632,-116.7812225
Council,ID,usa,44.7298876,-116.4381985
Driggs,ID,usa,43.7231216,-111.1110708
Fairfield,ID,usa,43.3465675,-114.7917279
Fort Hall,ID,usa,43.0332482,-112.4383131
Grand View,ID,usa,42.9896139,-116.0934305
Harrison,ID,usa,47.4543498,-116.7854567
Hauser Lake,ID,usa,47.7812271,-117.0207772
Homedale,ID,usa,43.6176584,-116.9337599
Kimberly,ID,usa,42.5338019,-114.3647561
May,ID,usa,44.6043694,-113.9119973
Oakley,ID,usa,42.2432451,-113.8819595
Priest River,ID,usa,48.1807415,-116.909365
Rogerson,ID,usa,42.2173846,-114.5970203
Rupert,ID,usa,42.6190756,-113.6772348
Saint Maries,ID,usa,47.3143541,-116.5626675
Salmon,ID,usa,45.1757547,-113.8959008
Sand Point,ID,usa,48.276577,-116.553465
Shoshone,ID,usa,42.9360165,-114.4058752
Spirit lake,ID,usa,47.9662924,-116.8685314
Twin falls,ID,usa,42.5558381,-114.4700518
Wallace,ID,usa,47.4740945,-115.9279387
Albion,ID,usa,42.4126885,-113.578063
Arco Dessert,ID,usa,43.6365693,-113.3002844
At a pullout on the highway,ID,usa,44.0682019,-114.7420408
Atlanta,ID,usa,43.8016606,-115.1270768
Bliss,ID,usa,42.9268461,-114.9495057
Boise (downtown area),ID,usa,43.6113797,-116.2005835
Boise (near),ID,usa,43.6150186,-116.2023137
Boise (south of),ID,usa,42.7739651,-114.7021146
Boise/Idaho Falls (between; Hwy 22),ID,usa,43.4926607,-112.0407584
Bosie,ID,usa,43.6150186,-116.2023137
Boulder City,ID,usa,35.9782216,-114.8345117
Bruneau/Mountain Home (between),ID,usa,43.1329504,-115.6911975
Burke,ID,usa,47.520278,-115.819167
CALDWELL,ID,usa,43.6629384,-116.6873596
Caldwell (approx 40 miles nw),ID,usa,43.6629384,-116.6873596
"Caldwell (far west of, towards Oregon)",ID,usa,43.8041334,-120.5542012
Carey (15 miles east of; on Hwy 20),ID,usa,43.3309315,-114.1424309
Carmen,ID,usa,45.2424203,-113.8934018
Cascade (7 miles NW  city of),ID,usa,43.63166,-112.8121384
Centerville,ID,usa,43.9126714,-115.8923353
City of Rocks National Reserve,ID,usa,42.0760257,-113.7016761
Cocolalla,ID,usa,48.1079655,-116.6174178
Coeur D'Alene,ID,usa,47.6734632,-116.7812225
Coeur d' Alene,ID,usa,47.6734632,-116.7812225
Coeur d'Alene/Post Falls,ID,usa,47.7092598,-116.9196331
Coeur dAlene,ID,usa,,
Coeur dalane,ID,usa,,
Colburn,ID,usa,48.3971492,-116.5351946
Conkling Marina,ID,usa,47.4027823,-116.7572868
Coolin,ID,usa,48.479643,-116.8494592
Couer d'alene (south of),ID,usa,47.6734632,-116.7812225
DeSmet,ID,usa,47.146785,-116.9167208
Dixie,ID,usa,45.5540749,-115.4612364
Downey,ID,usa,42.4285297,-112.1244073
Elmore County (House Mountain Road),ID,usa,43.1154284,-115.5264458
Fagle,ID,usa,43.6954424,-116.3540138
Fairfiled,ID,usa,43.3465675,-114.7917279
Fairview,ID,usa,42.5349055,-114.7900507
Felt,ID,usa,43.8729718,-111.1846682
Fenn,ID,usa,,
Fernwood,ID,usa,47.1122456,-116.3931132
Fish Haven,ID,usa,42.0371544,-111.395956
Garden Valley,ID,usa,44.0919511,-115.9544145
Genesee,ID,usa,46.5507205,-116.9254357
Glenns ferry,ID,usa,,
Glens Ferry,ID,usa,42.9548989,-115.3009037
Gonzales,ID,usa,44.0682019,-114.7420408
Gooding,ID,usa,42.9387917,-114.7131081
Greencreek,ID,usa,46.1071073,-116.2643108
Greenleaf,ID,usa,43.671271,-116.816255
Hamer,ID,usa,43.9271309,-112.2060903
Hansen,ID,usa,42.5296532,-114.301121
Hat Point,ID,usa,45.4382148,-116.6609788
Hayden Lake,ID,usa,47.7587944,-116.7568579
Hazelton (Northeast of),ID,usa,40.9584181,-75.9746472
Horseshoe Bend,ID,usa,43.9146123,-116.1979025
I-84  (near ID/UT border),ID,usa,42.9507636,-115.1169403
I-84 (near Utah border),ID,usa,42.9507636,-115.1169403
Idaho,ID,usa,44.0682019,-114.7420408
Idaho (I-90 interstate),ID,usa,46.8665169,-113.9754007
Idaho (rural),ID,usa,45.9019541,-115.7237432
Idaho City (10.6 miles NW),ID,usa,43.8285046,-115.8345537
Idaho Falls/Shelley,ID,usa,43.3813038,-112.1233056
"Idaho Panhandle (near Wolf Lodge, MT)",ID,usa,47.7224083,-116.5662965
Idaho national forest,ID,usa,44.0682019,-114.7420408
Island Park,ID,usa,44.4243637,-111.3710645
Kellogg,ID,usa,47.5382565,-116.1193327
Kerrywood,ID,usa,44.0682019,-114.7420408
King Hill (east of),ID,usa,43.0040661,-115.2039579
Kootenai (10 miles north},ID,usa,47.7020027,-116.8409649
Laclede,ID,usa,48.1700654,-116.7560563
Lahaina,ID,usa,20.882371,-156.6816195
Lake Pend Oreille (north end),ID,usa,44.0682019,-114.7420408
Lake Sullivan,ID,usa,48.8073336,-117.2919412
Lewiston (Near),ID,usa,46.4004089,-117.0011889
Los Angeles,ID,usa,34.0522342,-118.2436849
MacKay,ID,usa,43.9146302,-113.6133552
Mackay,ID,usa,43.9146302,-113.6133552
Malad,ID,usa,42.1915872,-112.2507986
Malad/Downy,ID,usa,42.1915872,-112.2507986
Malta,ID,usa,42.3063021,-113.3691675
Mccall,ID,usa,44.906183,-116.1171311
Menan,ID,usa,43.720744,-111.9899703
Meridian/Nampa,ID,usa,43.6121087,-116.3915131
Midvale,ID,usa,44.4712737,-116.7346066
Moore,ID,usa,43.7357346,-113.3663993
Moose Creek,ID,usa,45.31719698,-115.2736669
Mountain Home (observatory),ID,usa,43.1329504,-115.6911975
Mountain Home (outskirts of),ID,usa,43.1329504,-115.6911975
Mountain Home/Glenns Ferry (between),ID,usa,42.9548989,-115.3009037
Mountain home,ID,usa,43.1329504,-115.6911975
Mullan,ID,usa,47.4702078,-115.8018253
Murphy,ID,usa,43.2162359,-116.5510588
Nampa (Lionshead Campgrounds),ID,usa,43.6385521,-116.5763258
Nampa (Treasure Valley),ID,usa,43.5788175,-116.55978
Nampa (outside),ID,usa,43.5788175,-116.55978
Naples,ID,usa,48.5709773,-116.3923671
Nordman,ID,usa,48.6338095,-116.9457735
North Idaho Falls,ID,usa,43.4926607,-112.0407584
Orafino,ID,usa,46.479347,-116.2551395
Oregon Idaho border,ID,usa,44.0682019,-114.7420408
Orofino,ID,usa,46.479347,-116.2551395
Orofino (16 miles east of),ID,usa,46.479347,-116.2551395
Orofino/Weippe,ID,usa,46.479347,-116.2551395
Palouse. I was located right on the wa/Id border,ID,usa,47.5370431,-117.2774187
Parma,ID,usa,43.7851615,-116.9432088
Paul/Burley (Near),ID,usa,44.0682019,-114.7420408
Payette & New Plymouth,ID,usa,44.0782195,-116.9337711
Payette/Weiser,ID,usa,44.2509976,-116.9693327
Pocatello (south of),ID,usa,42.8621042,-112.4506191
Pollock,ID,usa,45.3123868,-116.3590208
Post falls,ID,usa,47.7179578,-116.9515856
Potlatch,ID,usa,46.9215603,-116.8982195
Princeton,ID,usa,46.9137655,-116.8331548
Rathdrum Prairie,ID,usa,43.6377925,-116.2422765
Roberts,ID,usa,43.720188,-112.1263628
Rockford,ID,usa,43.1896362,-112.5347054
Rose Lake,ID,usa,47.5388031,-116.47184
Round Valley,ID,usa,44.5652008,-114.1917305
Rupert (5 miles north of),ID,usa,42.6190756,-113.6772348
Sagle,ID,usa,48.2031124,-116.5655585
Salmon River,ID,usa,44.93198784,-115.298297
Sand Hollow,ID,usa,43.8076619,-116.7490327
Sandpoint (NE of),ID,usa,48.276577,-116.553465
Sawtooth National Forest,ID,usa,43.5534178,-114.7163589
Signal Peak (near),ID,usa,44.4393573,-112.1124879
Smith's Ferry,ID,usa,44.3027038,-116.0884825
Smiths Ferry,ID,usa,44.3027038,-116.0884825
Snake River,ID,usa,44.61743957,-114.6031834
Snake River (ID/OR border),ID,usa,44.61743957,-114.6031834
Soda Springs,ID,usa,42.6543652,-111.6046687
Spirit Lake (rural),ID,usa,47.9662924,-116.8685314
St. Anthony,ID,usa,43.9663008,-111.6821847
St. Charles,ID,usa,42.1138188,-111.3888175
Sun Vally,ID,usa,43.6971294,-114.3517172
Superior,ID,usa,44.0682019,-114.7420408
Swan Falls/Kuna,ID,usa,43.465745,-116.4137113
Swan Valley,ID,usa,43.4560279,-111.3416154
Sweet,ID,usa,43.972945,-116.3245755
Tamarack,ID,usa,44.9551656,-116.3856896
Tensed (near),ID,usa,47.1598989,-116.9218365
Tetonia,ID,usa,43.8144855,-111.1601942
US Hwy 200 between MP 39 & 40,ID,usa,30.0338554,-82.0760842
Unknown,ID,usa,37.09024,-95.712891
Victor/Teton Mountain Range,ID,usa,44.0682019,-114.7420408
Weippe,ID,usa,46.3760149,-115.9381946
Wilder,ID,usa,43.6765485,-116.9118157
Winchester (near),ID,usa,46.2398848,-116.624312
Workey,ID,usa,47.400736,-116.9171246
Worley (south of),ID,usa,47.400736,-116.9171246
Worley/Plummer,ID,usa,47.3326048,-116.8940389
ucon,ID,usa,43.5963015,-111.9638582
Chicago,IL,usa,41.8781136,-87.6297982
Tinley Park,IL,usa,41.5731442,-87.7932939
Rockford,IL,usa,42.2711311,-89.0939952
Springfield,IL,usa,39.7817213,-89.6501481
Oak Lawn,IL,usa,41.719978,-87.7479528
Orland Park,IL,usa,41.6303103,-87.8539425
Naperville,IL,usa,41.7508391,-88.1535352
Peoria,IL,usa,40.6936488,-89.5889864
Northbrook,IL,usa,42.1275267,-87.8289548
Aurora,IL,usa,41.7605849,-88.3200715
Bloomington,IL,usa,40.4842027,-88.9936873
Plainfield,IL,usa,41.632223,-88.2120315
Oak Forest,IL,usa,41.6028116,-87.7439384
Joliet,IL,usa,41.525031,-88.0817251
Crystal Lake,IL,usa,42.2411344,-88.3161965
Palatine,IL,usa,42.1103041,-88.03424
Elgin,IL,usa,42.0354084,-88.2825668
Lombard,IL,usa,41.8800296,-88.0078435
Norris City,IL,usa,37.9811576,-88.3292103
Arlington Heights,IL,usa,42.0883603,-87.9806265
Frankfort,IL,usa,41.4958665,-87.8486613
Bolingbrook,IL,usa,41.6986416,-88.0683955
Downers Grove,IL,usa,41.8089191,-88.0111746
Mokena,IL,usa,41.5261437,-87.8892189
Schaumburg,IL,usa,42.0333607,-88.0834059
Wheaton,IL,usa,41.8661403,-88.1070127
Edwardsville,IL,usa,38.8114364,-89.953157
Galesburg,IL,usa,40.9478158,-90.3712395
Bartlett,IL,usa,41.9950276,-88.1856301
St. Charles,IL,usa,41.9141945,-88.3086867
Belleville,IL,usa,38.5200504,-89.9839935
Champaign,IL,usa,40.1164204,-88.2433829
Oswego,IL,usa,41.6828074,-88.3514596
Decatur,IL,usa,39.8403147,-88.9548001
Moline,IL,usa,41.5067003,-90.5151342
Normal,IL,usa,40.5142026,-88.9906312
Ottawa,IL,usa,41.3455892,-88.8425769
Payson,IL,usa,39.8169907,-91.2423656
Barrington,IL,usa,42.1539141,-88.1361888
Des Plaines,IL,usa,42.0333623,-87.8833991
Gurnee,IL,usa,42.3702996,-87.9020186
Lockport,IL,usa,41.5894752,-88.057837
Waukegan,IL,usa,42.3636331,-87.8447938
Carbondale,IL,usa,37.7272727,-89.2167501
McHenry,IL,usa,42.333355,-88.2667534
Morris,IL,usa,41.357254,-88.4211785
Alton,IL,usa,38.8906038,-90.1842764
Collinsville,IL,usa,38.6703266,-89.9845476
Dixon,IL,usa,41.8389213,-89.4795478
Elmhurst,IL,usa,41.8994744,-87.9403418
Evanston,IL,usa,42.0450722,-87.6876969
Glenview,IL,usa,42.0778065,-87.8223368
Mundelein,IL,usa,42.263079,-88.0039653
South Elgin,IL,usa,41.9941938,-88.2922996
Loves Park,IL,usa,42.3200189,-89.0581621
Macomb,IL,usa,40.4592076,-90.6717971
New Lenox,IL,usa,41.5119761,-87.9656098
Quincy,IL,usa,39.9356016,-91.4098726
Algonquin,IL,usa,42.1655801,-88.2942493
Batavia,IL,usa,41.8500284,-88.3125738
Canton,IL,usa,40.6331249,-89.3985283
Crete,IL,usa,41.4444791,-87.6314312
Danville,IL,usa,40.124481,-87.6300207
Highland Park,IL,usa,42.1816918,-87.8003437
Lake Villa,IL,usa,42.4169651,-88.0739708
Manteno,IL,usa,41.2505881,-87.8314324
Matteson,IL,usa,41.5039235,-87.7131018
Murphysboro,IL,usa,37.7644952,-89.3350888
Bourbonnais,IL,usa,41.1760108,-87.879523
Burbank,IL,usa,41.7467619,-87.760738
Chicago Heights,IL,usa,41.506146,-87.6355995
Cicero,IL,usa,41.8455877,-87.7539448
Jacksonville,IL,usa,39.733936,-90.2290098
Lemont,IL,usa,41.673642,-88.0017261
Lisle,IL,usa,41.801141,-88.0747875
Niles,IL,usa,42.0189191,-87.8028402
Park Ridge,IL,usa,42.0111412,-87.8406192
Streamwood,IL,usa,42.0255827,-88.1784085
Sycamore,IL,usa,41.9889173,-88.6867538
Wheeling,IL,usa,42.1391927,-87.9289591
Woodridge,IL,usa,41.7469749,-88.0503406
Beecher,IL,usa,41.34059,-87.6214286
Carol Stream,IL,usa,41.9125286,-88.1347927
Granite City,IL,usa,38.7014389,-90.1487199
Lake in the Hills,IL,usa,42.1816908,-88.3303618
O'Fallon,IL,usa,38.592323,-89.910991
Skokie,IL,usa,42.0324025,-87.7416246
Troy,IL,usa,38.7292147,-89.8831541
Buffalo Grove,IL,usa,42.1662831,-87.9631308
Dekalb,IL,usa,41.9295355,-88.7499128
Freeport,IL,usa,42.2966861,-89.6212271
Hanover Park,IL,usa,41.9994722,-88.1450735
Homer Glen,IL,usa,41.6000317,-87.9381112
Machesney Park,IL,usa,42.3472406,-89.0389956
Mattoon,IL,usa,39.4830897,-88.3728255
Rock Island,IL,usa,41.5094771,-90.5787476
Sterling,IL,usa,41.788642,-89.6962194
Taylorville,IL,usa,39.548935,-89.294533
Westmont,IL,usa,41.7958639,-87.9756175
Antioch,IL,usa,42.4772418,-88.0956396
Berwyn,IL,usa,41.8505874,-87.7936685
Blue Island,IL,usa,41.6572562,-87.6800486
Brookfield,IL,usa,41.8239203,-87.8517253
Carlinville,IL,usa,39.2797699,-89.8817662
Effingham,IL,usa,39.1200418,-88.5433829
Fox Lake,IL,usa,42.3966874,-88.1836965
Glen Ellyn,IL,usa,41.8775293,-88.0670118
Greenville,IL,usa,38.8922687,-89.4131356
Huntley,IL,usa,42.1680796,-88.4281415
Libertyville,IL,usa,42.2830786,-87.9531303
Midlothian,IL,usa,41.6253116,-87.7175491
Montgomery,IL,usa,41.730585,-88.3459048
Mt. Prospect,IL,usa,42.0664167,-87.9372908
Olney,IL,usa,38.7308811,-88.0853154
Orland Hills,IL,usa,41.5853107,-87.8431078
Salem,IL,usa,38.6269929,-88.9456158
Vernon Hills,IL,usa,42.2393323,-87.9653565
Woodstock,IL,usa,42.3147436,-88.4487021
Worth,IL,usa,41.6897548,-87.7972754
Alsip,IL,usa,41.6689223,-87.7386619
Belvidere,IL,usa,42.2639098,-88.8442674
Benton,IL,usa,37.9967163,-88.9200685
Carpentersville,IL,usa,42.1211364,-88.2578582
Cary,IL,usa,42.2132499,-88.247685
Crestwood,IL,usa,41.6611444,-87.7525511
Darien,IL,usa,41.7483483,-87.9737943
Deerfield,IL,usa,42.1711365,-87.8445119
East Peoria,IL,usa,40.666149,-89.5800978
Geneva,IL,usa,41.8926437,-88.3287896
Hoffman Estates,IL,usa,42.0629915,-88.1227199
Jerseyville,IL,usa,39.1200471,-90.3284479
Johnsburg,IL,usa,42.3800209,-88.2420315
Jonesboro,IL,usa,37.4517163,-89.2681402
Lake Forest,IL,usa,42.2586342,-87.840625
Manhattan,IL,usa,41.4225316,-87.9858863
Monee,IL,usa,41.420034,-87.7417114
Oregon,IL,usa,42.0147513,-89.3323279
Pekin,IL,usa,40.5675388,-89.640658
Peotone,IL,usa,41.3322554,-87.7853217
Romeoville,IL,usa,41.6475306,-88.0895061
Roscoe,IL,usa,42.4133505,-89.0092741
Steger,IL,usa,41.4700348,-87.636432
Urbana,IL,usa,40.1105875,-88.2072697
Villa Park,IL,usa,41.8897519,-87.9889543
Yorkville,IL,usa,41.6411409,-88.4472948
Zion,IL,usa,42.4461322,-87.8328505
Beardstown,IL,usa,40.0175483,-90.4242916
Bloomingdale,IL,usa,41.9575285,-88.0809036
Caseyville,IL,usa,38.6367162,-90.0256606
Dupo,IL,usa,38.5161634,-90.2103903
Elk Grove Village,IL,usa,42.0039178,-87.9703461
Fairview Heights,IL,usa,38.5889386,-89.990382
Forest Park,IL,usa,41.8794758,-87.81367
Glenarm,IL,usa,39.6236631,-89.6489863
Godfrey,IL,usa,38.9556031,-90.1867764
Grayslake,IL,usa,42.3444664,-88.041746
Greenfield,IL,usa,39.3436577,-90.2126145
Hickory Hills,IL,usa,41.7255879,-87.825055
Lewistown,IL,usa,40.3930973,-90.1548421
Marion,IL,usa,37.7306054,-88.9331256
Millstadt,IL,usa,38.4614404,-90.0917755
Park Forest,IL,usa,41.4914236,-87.6744891
Rolling Meadows,IL,usa,42.0841936,-88.0131275
Roselle,IL,usa,41.9847504,-88.0797933
Round Lake,IL,usa,42.353355,-88.0934145
Shelbyville,IL,usa,39.4064284,-88.7900689
Sugar Grove,IL,usa,41.7614181,-88.443686
Vienna,IL,usa,37.4153295,-88.8978434
Bradley,IL,usa,41.1419768,-87.8611535
Byron,IL,usa,42.1269692,-89.2556618
Chicago Ridge,IL,usa,41.7014217,-87.7792196
Countryside,IL,usa,41.766022,-87.879523
Elmwood Park,IL,usa,41.9211423,-87.8092266
Glendale Heights,IL,usa,41.917519,-88.0813813
Great Lakes,IL,usa,40.6331249,-89.3985283
Highland,IL,usa,38.7394918,-89.6712008
Hodgkins,IL,usa,41.7689207,-87.857835
Ingleside,IL,usa,42.3812067,-88.139818
Justice,IL,usa,41.7444765,-87.8378337
Lake Zurich,IL,usa,42.1969689,-88.0934108
Lebanon,IL,usa,38.6039375,-89.8073195
Lenzburg,IL,usa,38.2872709,-89.8173228
Morton,IL,usa,40.6128161,-89.4592609
Mount Prospect,IL,usa,42.0664167,-87.9372908
Ridgway,IL,usa,37.7992131,-88.2611509
Riverside,IL,usa,41.8350316,-87.8228357
Rochelle,IL,usa,41.9239178,-89.0687073
Rushville,IL,usa,40.1211577,-90.5631829
Shorewood,IL,usa,41.5200305,-88.2017293
Sullivan,IL,usa,39.599479,-88.6078392
Volo,IL,usa,42.3261332,-88.167861
Wadsworth,IL,usa,42.4286813,-87.9039574
Addison,IL,usa,41.931696,-87.9889556
Barrington Hills,IL,usa,42.1391457,-88.1957427
Beach Park,IL,usa,42.4222435,-87.8572955
Bethalto,IL,usa,38.9092138,-90.0406608
Breese,IL,usa,38.6106042,-89.5270306
Brighton,IL,usa,39.0397688,-90.1406643
Burr Ridge,IL,usa,41.7489203,-87.9183919
Carterville,IL,usa,37.7600501,-89.0772991
Centralia,IL,usa,38.5285169,-89.1316944
Charleston,IL,usa,39.4961458,-88.1761521
Chatham,IL,usa,39.676163,-89.7045439
Chillicothe,IL,usa,40.9222589,-89.4862025
Columbia,IL,usa,38.4436637,-90.2012239
Country Club Hills,IL,usa,41.5680898,-87.7203257
DeKalb,IL,usa,41.9295355,-88.7499128
Dunlap,IL,usa,40.8617037,-89.6787104
East Moline,IL,usa,41.5008673,-90.4442979
Evergreen Park,IL,usa,41.7205889,-87.7017175
Galatia,IL,usa,37.8406037,-88.6092215
Harvard,IL,usa,42.422241,-88.6137101
Heyworth,IL,usa,40.3133697,-88.9736901
Highwood,IL,usa,42.1997468,-87.8092335
Hillsboro,IL,usa,39.1611586,-89.4936989
Hinsdale,IL,usa,41.8008642,-87.9370052
Hometown,IL,usa,41.7306407,-87.7319495
Kankakee,IL,usa,41.1200325,-87.8611531
Kirkland,IL,usa,42.0925258,-88.8512063
Lansing,IL,usa,41.5647575,-87.538931
Lincolnshire,IL,usa,42.1900249,-87.9084039
Litchfield,IL,usa,39.1753256,-89.6542579
Metropolis,IL,usa,37.1511655,-88.7319979
Morton Grove,IL,usa,42.0405852,-87.7825621
North Aurora,IL,usa,41.8061399,-88.3272952
Oak Park,IL,usa,41.8850317,-87.7845025
Plano,IL,usa,41.6628076,-88.5370197
Rantoul,IL,usa,40.3083672,-88.1558785
River Forest,IL,usa,41.8939617,-87.8198478
Sparland,IL,usa,41.0286473,-89.4384235
Tiskilwa,IL,usa,41.292259,-89.506204
Virden,IL,usa,39.5008866,-89.7678746
West Chicago,IL,usa,41.8847507,-88.2039607
Western Springs,IL,usa,41.8097532,-87.9006155
Willowbrook,IL,usa,41.7697533,-87.9358931
Wilmington,IL,usa,41.3078093,-88.1467243
Aledo,IL,usa,41.1997568,-90.7493063
Athens,IL,usa,39.9608826,-89.7239944
Bedford Park,IL,usa,41.7709943,-87.8173532
Bridgeview,IL,usa,41.7500323,-87.8042216
Channahon,IL,usa,41.4294753,-88.2286735
Chester,IL,usa,37.9136628,-89.8220505
Christopher,IL,usa,37.9725501,-89.053408
Coal Valley,IL,usa,41.4286456,-90.4609648
Cordova,IL,usa,41.6803099,-90.319018
El Paso (rural),IL,usa,40.7392017,-89.0164626
Elk Grove,IL,usa,42.0039178,-87.9703461
Elwood,IL,usa,41.4039201,-88.1117242
Eureka,IL,usa,40.7214251,-89.2728627
